task_name,dataset_id,error_rate_bin,cleaning_method,cluster_method,Silhouette Score,Davies-Bouldin Score,Combined Score,alpha,H_alpha
flights,28,10,boostclean,DBSCAN,0.307311340265763,1.79531743934653,0.454431589122735,0.5,0.46240904676084993
flights,28,10,holoclean,KMEANSNF,0.405093008370986,0.908228955692311,0.595111915140663,0.5,0.600308148821889
flights,28,10,holoclean,GMM,0.432676275335968,0.756873776528706,0.63001736922961,0.5,0.6343441766595813
flights,28,10,holoclean,HC,0.434894366368388,0.616759625916255,0.6613830581976,0.5,0.6643215116422646
flights,28,10,holoclean,KMEANS,0.434624569961437,0.775870700202751,0.626395625907439,0.5,0.6309220610083442
flights,28,10,holoclean,KMEANSPPS,0.415658681035798,0.857359892607084,0.606647912947688,0.5,0.6115965161263698
flights,28,10,holoclean,DBSCAN,0.387604338055307,1.30511182189987,0.526555288557791,0.5,0.5338394306070108
flights,28,10,horizon,KMEANSNF,0.361851733572537,0.961588680948313,0.578075225276693,0.5,0.5830602346670267
flights,28,10,horizon,GMM,0.319274664227037,1.05086385041949,0.555719006003736,0.5,0.5607190939876137
flights,28,10,horizon,HC,0.38211060521525,0.755625474172827,0.620886344347064,0.5,0.6244755059989119
flights,28,10,horizon,KMEANS,0.437484770723253,0.907428307959516,0.600652197343066,0.5,0.6062907400976048
flights,28,10,horizon,KMEANSPPS,0.40464759307607,0.891072933305437,0.598273745712023,0.5,0.6033332451828884
flights,28,10,horizon,DBSCAN,0.304401607023915,1.19801726607927,0.530339080084318,0.5,0.536008030624146
flights,28,10,scared,KMEANSNF,0.341787826830604,1.06605400821732,0.556927305258284,0.5,0.5623343978482681
flights,28,10,scared,GMM,0.349587821515492,0.975383730729114,0.573571325781077,0.5,0.5784831448822454
flights,28,10,scared,HC,0.247106185294611,0.693077583027836,0.605665610183752,0.5,0.6066506637455189
flights,28,10,scared,KMEANS,0.385345760258404,0.939808762287282,0.58595022191352,0.5,0.5911053411930076
flights,28,10,scared,KMEANSPPS,0.360267385894514,1.07492262363264,0.558425366335192,0.5,0.5641395997001265
flights,28,10,scared,DBSCAN,0.238346930882456,1.54364723373284,0.474561264386499,0.5,0.4809191106211039
flights,28,10,baran,KMEANSNF,0.310904314202535,0.927214832940641,0.575213107614846,0.5,0.5792267509256893
flights,28,10,baran,GMM,0.399235363869711,0.997235624525278,0.577924319892346,0.5,0.5836710346214876
flights,28,10,baran,HC,0.396219255461124,0.48124500155817,0.685726881283232,0.5,0.6864160509725857
flights,28,10,baran,KMEANS,0.326307204455991,1.04152662716603,0.558427155938904,0.5,0.5634639448510212
flights,28,10,baran,KMEANSPPS,0.326310150758245,1.02731080173955,0.560787108340999,0.5,0.5657302581613025
flights,28,10,baran,DBSCAN,0.36648259160577,1.70496570178851,0.471358078985737,0.5,0.4797799765366901
flights,28,10,Unified,KMEANSNF,0.429905947514854,0.851353945821276,0.61027576764462,0.5,0.6153756521368237
flights,28,10,Unified,GMM,0.378103035367262,1.05905557757142,0.563889690037678,0.5,0.5697476735937114
flights,28,10,Unified,HC,0.450601356396559,0.604387683079209,0.66740856378806,0.5,0.6704376042787378
flights,28,10,Unified,KMEANS,0.453745903128127,0.840739923891033,0.616447715228343,0.5,0.621794616585308
flights,28,10,Unified,KMEANSPPS,0.449524042415437,0.850009554709575,0.613875882130467,0.5,0.6192386036167129
flights,28,10,Unified,DBSCAN,0.338625068901984,1.22444430926564,0.53158448005664,0.5,0.5378491665070987
flights,28,10,GroundTruth,KMEANSNF,0.434842989582101,0.881207522427962,0.605266814395135,0.5,0.6106705661623152
flights,28,10,GroundTruth,GMM,0.446919261726091,1.06972395516581,0.572537708372986,0.5,0.5793791284458718
flights,28,10,GroundTruth,HC,0.52657640509331,0.578103736100036,0.688633188647516,0.5,0.6924668593794971
flights,28,10,GroundTruth,KMEANS,0.554682977420185,0.65191938883116,0.675610784853053,0.5,0.680652882764804
flights,28,10,GroundTruth,KMEANSPPS,0.507067466697397,0.810863049211458,0.631518335412732,0.5,0.6373600748482553
flights,28,10,GroundTruth,DBSCAN,0.330798954893335,0.814139827112412,0.599579078828853,0.5,0.6029551254005922
flights,29,15,mode,KMEANSNF,0.390131211242404,0.847998308586948,0.603998129676205,0.5,0.6085109839327145
flights,29,15,mode,GMM,0.534566046074694,0.705728751485932,0.65937518144901,0.5,0.6646662873399488
flights,29,15,mode,HC,0.651046647281464,0.345473369975037,0.779765577308323,0.5,0.7822197744967557
flights,29,15,mode,KMEANS,0.534643814242396,0.706659268640883,0.659174318475611,0.5,0.6644753883367592
flights,29,15,mode,KMEANSPPS,0.447703939576149,0.714535913608308,0.64184520218575,0.5,0.6459877698833036
flights,29,15,mode,DBSCAN,0.649962958653599,1.0697243098185,0.600001088346813,0.5,0.6094081526645325
flights,29,15,bigdansing,KMEANSNF,0.403509394500974,0.999625602955318,0.578184651656831,0.5,0.5840055530234658
flights,29,15,bigdansing,GMM,0.364378385684211,1.17312330462726,0.543267511931675,0.5,0.5496026988949008
flights,29,15,bigdansing,HC,0.406799801029032,0.766636638291576,0.623246875328722,0.5,0.6272929454436587
flights,29,15,bigdansing,KMEANS,0.425264943149619,0.899424629170168,0.600160283441688,0.5,0.6055701855569059
flights,29,15,bigdansing,KMEANSPPS,0.388305205270424,0.958079208510437,0.583135762685394,0.5,0.5884629555307349
flights,29,15,bigdansing,DBSCAN,0.242907275495215,1.63486846693894,0.46451745766013,0.5,0.47125364961924476
flights,29,15,boostclean,KMEANSNF,0.277366707441972,1.11676472238583,0.538278543512474,0.5,0.5431113924490594
flights,29,15,boostclean,GMM,0.281172237006565,1.12243546793693,0.538041160406071,0.5,0.5429609984744767
flights,29,15,boostclean,HC,0.253802786999035,0.546451997394332,0.637211058419116,0.5,0.6366184471318561
flights,29,15,boostclean,KMEANS,0.289024061147019,1.1430827080066,0.53617356577235,0.5,0.5413241253696763
flights,29,15,boostclean,KMEANSPPS,0.298651187281353,1.17265414556316,0.533238167633334,0.5,0.5386895493831271
flights,29,15,boostclean,DBSCAN,0.245842328629237,1.54648302841819,0.475252281241465,0.5,0.48171614947424096
flights,29,15,holoclean,KMEANSNF,0.405093008370986,0.908228955692311,0.595111915140663,0.5,0.600308148821889
flights,29,15,holoclean,GMM,0.432786193051332,0.803667792153805,0.620344192756868,0.5,0.6250880058699827
flights,29,15,holoclean,HC,0.434894366368388,0.616759625916255,0.6613830581976,0.5,0.6643215116422646
flights,29,15,holoclean,KMEANS,0.434624569961437,0.775870700202751,0.626395625907439,0.5,0.6309220610083442
flights,29,15,holoclean,KMEANSPPS,0.419447394619392,0.899872481744019,0.599103037773715,0.5,0.6044356796022576
flights,29,15,holoclean,DBSCAN,0.393285540456598,1.33244321775804,0.523324796704473,0.5,0.5307997688445472
flights,29,15,horizon,KMEANSNF,0.37433672196634,0.892483568895714,0.592774345262766,0.5,0.5974195636072083
flights,29,15,horizon,GMM,0.34945061080207,0.935831584807215,0.58052775926835,0.5,0.5851518522691883
flights,29,15,horizon,HC,0.516159214725421,0.392833045269796,0.736274460846286,0.5,0.7374751676775645
flights,29,15,horizon,KMEANS,0.379786860037849,0.905982776615504,0.591213789995025,0.5,0.5960395532596267
flights,29,15,horizon,KMEANSPPS,0.370699014911175,0.98000395210708,0.576307898623461,0.5,0.5815452175282253
flights,29,15,horizon,DBSCAN,0.341487022009144,0.861392787643258,0.59267930154315,0.5,0.5966096508130121
flights,29,15,scared,KMEANSNF,0.250920070518946,1.16113754622154,0.527189872448843,0.5,0.531920450181661
flights,29,15,scared,GMM,0.288865498742278,1.11330149970147,0.540723692397598,0.5,0.5456945819013015
flights,29,15,scared,HC,0.260168035393383,0.673642709690539,0.612383782759776,0.5,0.6133590884477951
flights,29,15,scared,KMEANS,0.320701257841195,1.03183099903761,0.559092272678059,0.5,0.5639874804066975
flights,29,15,scared,KMEANSPPS,0.300454590681231,1.06488242090982,0.550293573416454,0.5,0.5551228418815132
flights,29,15,scared,DBSCAN,0.228573584359303,1.29922142453948,0.504107901813095,0.5,0.5092783454955396
flights,29,15,baran,KMEANSNF,0.351595173958315,0.976482717315732,0.573720056347792,0.5,0.5786675820260522
flights,29,15,baran,GMM,0.399235363869711,0.997235624525278,0.577924319892346,0.5,0.5836710346214876
flights,29,15,baran,HC,0.396219255461124,0.48124500155817,0.685726881283232,0.5,0.6864160509725857
flights,29,15,baran,KMEANS,0.349548908875392,1.03964941669178,0.562574223298371,0.5,0.5679194638825501
flights,29,15,baran,KMEANSPPS,0.283158072251,1.26533336950643,0.517278588697129,0.5,0.523014222441818
flights,29,15,baran,DBSCAN,0.281320627465927,1.56572705193665,0.477679600436662,0.5,0.4846585434161166
flights,29,15,Unified,KMEANSNF,0.334968952297972,1.00553661619669,0.565908335251109,0.5,0.5708253233349115
flights,29,15,Unified,GMM,0.299094616794468,0.943805569015608,0.570191155112859,0.5,0.5741616936871622
flights,29,15,Unified,HC,0.392709985124459,0.608482842469647,0.654690624814371,0.5,0.6569154143847936
flights,29,15,Unified,KMEANS,0.389561518669826,0.862639972638791,0.601080174364728,0.5,0.6057039881726942
flights,29,15,Unified,KMEANSPPS,0.374029606309404,0.876016204959894,0.595802773301584,0.5,0.6003141594102479
flights,29,15,Unified,DBSCAN,0.423920581665889,0.897541256042334,0.600295570183628,0.5,0.6056726134849443
flights,29,15,GroundTruth,KMEANSNF,0.451522087722491,0.866086055396898,0.6110147582744,0.5,0.6165323073834444
flights,29,15,GroundTruth,GMM,0.46343920301825,1.01788706608715,0.584179475336804,0.5,0.5909238606339439
flights,29,15,GroundTruth,HC,0.52657640509331,0.578103736100036,0.688633188647516,0.5,0.6924668593794971
flights,29,15,GroundTruth,KMEANS,0.554682977420185,0.65191938883116,0.675610784853053,0.5,0.680652882764804
flights,29,15,GroundTruth,KMEANSPPS,0.525648084348419,0.759768620096813,0.64565741691121,0.5,0.6513200626148571
flights,29,15,GroundTruth,DBSCAN,0.330798954893335,0.814139827112412,0.599579078828853,0.5,0.6029551254005922
flights,16,20,mode,KMEANSNF,0.610852153291726,0.694545885495218,0.674922594620775,0.5,0.681169965499193
flights,16,20,mode,GMM,0.770470507447112,0.570311562986262,0.733569452460045,0.5,0.7407531469315778
flights,16,20,mode,HC,0.818528780778847,0.200638239097016,0.867122475521564,0.5,0.8694032941365956
flights,16,20,mode,KMEANS,0.779300449443623,0.574843329904812,0.733694837399413,0.5,0.7410479768079558
flights,16,20,mode,KMEANSPPS,0.594556252697428,0.732344748196869,0.663284615298685,0.5,0.669655070479952
flights,16,20,mode,DBSCAN,0.800637313369319,1.05585317950973,0.620486128908434,0.5,0.6315980229823233
flights,16,20,bigdansing,KMEANSNF,0.44920031626206,0.923122971794608,0.599560367880696,0.5,0.6054745004416783
flights,16,20,bigdansing,GMM,0.409925958800503,0.952687875193791,0.587673115638609,0.5,0.593260194037167
flights,16,20,bigdansing,HC,0.4273817851039,0.740053696117979,0.632600351056516,0.5,0.6366951916595833
flights,16,20,bigdansing,KMEANS,0.478718336014195,0.861651953997372,0.616385561951766,0.5,0.6222437372776735
flights,16,20,bigdansing,KMEANSPPS,0.417270895897755,1.00337346813284,0.579698562567927,0.5,0.5857310711668203
flights,16,20,bigdansing,DBSCAN,0.246144615395355,1.22243160886239,0.517540662024143,0.5,0.5225504328345469
flights,16,20,boostclean,KMEANSNF,0.265530503172011,1.08925683656853,0.540517858899184,0.5,0.5450153007626858
flights,16,20,boostclean,GMM,0.253301658693558,1.14445409030575,0.530059790761592,0.5,0.5347251730018374
flights,16,20,boostclean,HC,0.247999970089924,0.484158507567973,0.649431130201391,0.5,0.6479364127341113
flights,16,20,boostclean,KMEANS,0.30885676022086,1.07305915006047,0.550386399220946,0.5,0.5553842749308585
flights,16,20,boostclean,KMEANSPPS,0.295422659165822,1.12486872636441,0.540011527516006,0.5,0.5451423706252168
flights,16,20,boostclean,DBSCAN,0.261204827369011,1.50249799571108,0.482708651886558,0.5,0.4892028963343734
flights,16,20,holoclean,KMEANSNF,0.405093008370986,0.908228955692311,0.595111915140663,0.5,0.600308148821889
flights,16,20,holoclean,GMM,0.435334312179694,0.746697941323068,0.632651283986651,0.5,0.6369220780608014
flights,16,20,holoclean,HC,0.434894366368388,0.616759625916255,0.6613830581976,0.5,0.6643215116422646
flights,16,20,holoclean,KMEANS,0.434624569961437,0.775870700202751,0.626395625907439,0.5,0.6309220610083442
flights,16,20,holoclean,KMEANSPPS,0.421537639336598,0.848178087458942,0.609462448121418,0.5,0.6144194459702852
flights,16,20,holoclean,DBSCAN,0.385829803763797,1.30119921425657,0.526889945875588,0.5,0.5341341250400763
flights,16,20,horizon,KMEANSNF,0.387167912063946,0.854852988461683,0.602151457251527,0.5,0.606678404895429
flights,16,20,horizon,GMM,0.381453576082737,0.656324233374291,0.641727204028118,0.5,0.6443143999409131
flights,16,20,horizon,HC,0.673368769148263,0.354607084170001,0.781443622932774,0.5,0.7843749690825677
flights,16,20,horizon,KMEANS,0.465219981041585,0.558744801133873,0.681348993722183,0.5,0.6840582662339696
flights,16,20,horizon,KMEANSPPS,0.478494890825851,0.617089659268763,0.669864500336066,0.5,0.6734422391733683
flights,16,20,horizon,DBSCAN,0.668891018417148,0.848071003442499,0.648203281372493,0.5,0.6564971742644305
flights,16,20,scared,KMEANSNF,0.309796391297276,1.15567758781858,0.537582986132034,0.5,0.54308976362753
flights,16,20,scared,GMM,0.32997856461301,1.10838694780319,0.548178477001202,0.5,0.5536837074289609
flights,16,20,scared,HC,0.197096311557037,0.495525543503985,0.633769013313433,0.5,0.6316650746296398
flights,16,20,scared,KMEANS,0.347386883804377,1.06351841552035,0.558250213676103,0.5,0.5637180241071948
flights,16,20,scared,KMEANSPPS,0.321213392990345,1.1403334769999,0.541757606949076,0.5,0.5473313714317838
flights,16,20,scared,DBSCAN,0.244856916083064,1.48460800637833,0.482637337580243,0.5,0.4888519330922406
flights,16,20,baran,KMEANSNF,0.374469329916978,0.936411413262648,0.584727493783044,0.5,0.5897063592017294
flights,16,20,baran,GMM,0.410445935703774,0.806690896859997,0.615762764066499,0.5,0.6202161660913337
flights,16,20,baran,HC,0.47666086889614,0.577218094813704,0.679118559743537,0.5,0.6822154439885467
flights,16,20,baran,KMEANS,0.423464857416852,0.785919323447404,0.622317126290821,0.5,0.626774218354335
flights,16,20,baran,KMEANSPPS,0.392323365625075,0.984294573519399,0.579103631896143,0.5,0.5846683884703436
flights,16,20,baran,DBSCAN,0.343939374557446,0.868644842116236,0.591779678944871,0.5,0.5958042496152859
flights,16,20,Unified,KMEANSNF,0.334450482525008,0.998434353433589,0.567028427850989,0.5,0.5718895777069289
flights,16,20,Unified,GMM,0.309186123187519,0.978519447164409,0.566053123942423,0.5,0.5704203757135125
flights,16,20,Unified,HC,0.287620796694694,0.586001922988444,0.636695453481881,0.5,0.6370939847875163
flights,16,20,Unified,KMEANS,0.345049996385731,0.994095395390242,0.569563871414401,0.5,0.5745427621761267
flights,16,20,Unified,KMEANSPPS,0.338442203688385,1.01640314070153,0.564651890355567,0.5,0.5696905919509934
flights,16,20,Unified,DBSCAN,0.381640810310986,1.15648864183574,0.54845926402339,0.5,0.5549323553697528
flights,16,20,GroundTruth,KMEANSNF,0.451522087722491,0.866086055396898,0.6110147582744,0.5,0.6165323073834444
flights,16,20,GroundTruth,GMM,0.494015513903285,0.80896015700206,0.629752367192274,0.5,0.6353978203580214
flights,16,20,GroundTruth,HC,0.511885180042746,0.585509652062337,0.683966246973547,0.5,0.6876724394251933
flights,16,20,GroundTruth,KMEANS,0.554682977420185,0.65191938883116,0.675610784853053,0.5,0.680652882764804
flights,16,20,GroundTruth,KMEANSPPS,0.495569537184107,0.81534712080574,0.62867101720114,0.5,0.6343909064768641
flights,16,20,GroundTruth,DBSCAN,0.330798954893335,0.814139827112412,0.599579078828853,0.5,0.6029551254005922
flights,17,25,mode,KMEANSNF,0.681183764186346,0.854002335772426,0.648613137230131,0.5,0.6571078757259432
flights,17,25,mode,GMM,0.842841547621771,0.464859109721121,0.777328641710122,0.5,0.7842707868890453
flights,17,25,mode,HC,0.888142655735554,0.403631107651626,0.805303259338502,0.5,0.8120597017579692
flights,17,25,mode,KMEANS,0.850399737845875,0.454589025809243,0.7819033007979,0.5,0.7888187892215446
flights,17,25,mode,KMEANSPPS,0.653606192789987,0.543557026808213,0.721219832987942,0.5,0.7264710100256293
flights,17,25,mode,DBSCAN,0.866135721883475,0.940362061921294,0.652696100288549,0.5,0.6639895776565504
flights,17,25,bigdansing,KMEANSNF,0.389427448133839,1.01846280039023,0.572631769542233,0.5,0.5783849495659042
flights,17,25,bigdansing,GMM,0.308526347701975,1.05065830248391,0.553950864635191,0.5,0.5588004418435228
flights,17,25,bigdansing,HC,0.40770124154189,0.754017004044212,0.626023416387029,0.5,0.6299662970539599
flights,17,25,bigdansing,KMEANS,0.388420986599828,0.943900200622362,0.585721793049465,0.5,0.5909492310330099
flights,17,25,bigdansing,KMEANSPPS,0.389633119813578,0.973533165221438,0.580581821710047,0.5,0.5860355991808197
flights,17,25,bigdansing,DBSCAN,0.288899440681087,1.36479086109694,0.504377102879352,0.5,0.5106597287734435
flights,17,25,boostclean,KMEANSNF,0.229961905555435,1.24848651844076,0.511260730595733,0.5,0.5161885585013206
flights,17,25,boostclean,GMM,0.224193783652215,1.30754750123957,0.502297391356079,0.5,0.5074499002092684
flights,17,25,boostclean,HC,0.260354559105932,0.981042238869784,0.556862864991523,0.5,0.5605542527425867
flights,17,25,boostclean,KMEANS,0.272429920327056,1.30984907725147,0.509433683979297,0.5,0.5152454861518482
flights,17,25,boostclean,KMEANSPPS,0.254425055585466,1.23687132361046,0.516825491932021,0.5,0.522025940638791
flights,17,25,boostclean,DBSCAN,-0.0147292683822715,2.00876253474498,0.392357405282467,0.5,0.3969308149700771
flights,17,25,holoclean,KMEANSNF,0.405093008370986,0.908228955692311,0.595111915140663,0.5,0.600308148821889
flights,17,25,holoclean,GMM,0.435334312179694,0.746697941323068,0.632651283986651,0.5,0.6369220780608014
flights,17,25,holoclean,HC,0.434894366368388,0.616759625916255,0.6613830581976,0.5,0.6643215116422646
flights,17,25,holoclean,KMEANS,0.434624569961437,0.775870700202751,0.626395625907439,0.5,0.6309220610083442
flights,17,25,holoclean,KMEANSPPS,0.428706895089979,0.916091418120376,0.597562163297805,0.5,0.6031438256367012
flights,17,25,holoclean,DBSCAN,0.393285540456598,1.33244321775804,0.523324796704473,0.5,0.5307997688445472
flights,17,25,horizon,KMEANSNF,0.377271029620226,0.680380101940919,0.635683234380272,0.5,0.6384621527806742
flights,17,25,horizon,GMM,0.47834407524983,0.468276306290405,0.707197070956008,0.5,0.7089329326021656
flights,17,25,horizon,HC,0.651855161203081,0.322756012517369,0.787328519061974,0.5,0.7894167884403458
flights,17,25,horizon,KMEANS,0.508025303839978,0.470260395051074,0.712977032159232,0.5,0.715180177852469
flights,17,25,horizon,KMEANSPPS,0.481282447707442,0.585378403378859,0.6780415785611,0.5,0.6813010594627728
flights,17,25,horizon,DBSCAN,0.66720007107928,0.87764074527412,0.641449512223287,0.5,0.6499295050612582
flights,17,25,scared,KMEANSNF,0.254472740491232,1.22256388172848,0.518866599078336,0.5,0.5239910361712519
flights,17,25,scared,GMM,0.239012836292171,1.13621563843573,0.528859106231548,0.5,0.5332758932408946
flights,17,25,scared,HC,0.265528892522818,0.917655745590534,0.568462820242449,0.5,0.5717515837708708
flights,17,25,scared,KMEANS,0.272020245025991,1.18581692807661,0.527018965635619,0.5,0.5321811331520537
flights,17,25,scared,KMEANSPPS,0.247611249550603,1.24512236778073,0.514574107836059,0.5,0.5197254218453272
flights,17,25,scared,DBSCAN,0.0784717563230387,4.06198761858699,0.281336911436789,0.5,0.28916511490303237
flights,17,25,baran,KMEANSNF,0.391888526649494,0.877169731670671,0.598715851580586,0.5,0.6034882083842498
flights,17,25,baran,GMM,0.410445935703774,0.806690896859997,0.615762764066499,0.5,0.6202161660913337
flights,17,25,baran,HC,0.479207104806713,0.597970182309905,0.674581858764403,0.5,0.6779555543847673
flights,17,25,baran,KMEANS,0.42250810764422,0.771427698128409,0.625132313334973,0.5,0.6294464331799682
flights,17,25,baran,KMEANSPPS,0.42895797734464,0.871451161682567,0.606174082036211,0.5,0.6114202705067175
flights,17,25,baran,DBSCAN,0.343939374557446,0.868644842116236,0.591779678944871,0.5,0.5958042496152859
flights,17,25,Unified,KMEANSNF,0.256313359776396,1.09267262230565,0.538405121267237,0.5,0.5427950276879683
flights,17,25,Unified,GMM,0.286213188861314,1.0230956678303,0.554610183111215,0.5,0.5589640177860072
flights,17,25,Unified,HC,0.310501782076081,0.738850649872304,0.610175277325341,0.5,0.6125604970927004
flights,17,25,Unified,KMEANS,0.297205308940597,1.10079471657587,0.544053089832321,0.5,0.5490627803452429
flights,17,25,Unified,KMEANSPPS,0.284883928754053,1.10977574552158,0.54060928932606,0.5,0.5455036537175496
flights,17,25,Unified,DBSCAN,0.245200936046749,0.872335449832874,0.572332519174479,0.5,0.5749601530626118
flights,17,25,GroundTruth,KMEANSNF,0.451522087722491,0.866086055396898,0.6110147582744,0.5,0.6165323073834444
flights,17,25,GroundTruth,GMM,0.509047956629536,0.790789435123648,0.63612110796585,0.5,0.6418220841454763
flights,17,25,GroundTruth,HC,0.52657640509331,0.578103736100036,0.688633188647516,0.5,0.6924668593794971
flights,17,25,GroundTruth,KMEANS,0.554682977420185,0.65191938883116,0.675610784853053,0.5,0.680652882764804
flights,17,25,GroundTruth,KMEANSPPS,0.499741507511578,0.749963622985756,0.643394902384824,0.5,0.6486079580658332
flights,17,25,GroundTruth,DBSCAN,0.330798954893335,0.814139827112412,0.599579078828853,0.5,0.6029551254005922
flights,18,15,mode,KMEANSNF,0.26741210073367,1.17209609099497,0.52829558583666,0.5,0.5333170075049191
flights,18,15,mode,GMM,0.312048254566155,1.04380130519738,0.555663058987746,0.5,0.5605168325030211
flights,18,15,mode,HC,0.210665668526796,0.544079137537828,0.627040113772973,0.5,0.625769916333694
flights,18,15,mode,KMEANS,0.329994428691449,1.03923001728037,0.559421222376051,0.5,0.564494049920228
flights,18,15,mode,KMEANSPPS,0.341159678704068,1.09234635912782,0.552538224552742,0.5,0.558099076577733
flights,18,15,mode,DBSCAN,0.193011516986718,1.42592970024956,0.482238034165204,0.5,0.48752431958121384
flights,18,15,bigdansing,KMEANSNF,0.439783763386977,0.940962831099768,0.594676650778649,0.5,0.600589722737593
flights,18,15,bigdansing,GMM,0.379068905871838,1.04151145899297,0.56701544610704,0.5,0.5727761802204879
flights,18,15,bigdansing,HC,0.474607105192414,0.83708891622444,0.620688133669107,0.5,0.6262951794799061
flights,18,15,bigdansing,KMEANS,0.439812292065579,0.834347013691081,0.615359320331895,0.5,0.6204595984924051
flights,18,15,bigdansing,KMEANSPPS,0.409968197240985,1.00321438122883,0.578574687634578,0.5,0.5845071542471744
flights,18,15,bigdansing,DBSCAN,0.30957422461415,1.44303649432595,0.496869747980431,0.5,0.503746561439391
flights,18,15,boostclean,KMEANSNF,0.260987758033868,1.11907276464335,0.535172634895099,0.5,0.5397919824803734
flights,18,15,boostclean,GMM,0.272143458149292,1.31037798585451,0.509317788715574,0.5,0.5151283246491254
flights,18,15,boostclean,HC,0.290353512880672,0.914702815135501,0.573632951576172,0.5,0.5772562772371359
flights,18,15,boostclean,KMEANS,0.329994428691449,1.03923001728037,0.559421222376051,0.5,0.564494049920228
flights,18,15,boostclean,KMEANSPPS,0.273042568825296,1.18579851071147,0.527186558409829,0.5,0.5323626042814944
flights,18,15,boostclean,DBSCAN,0.159395242632467,1.42816452263712,0.476713791662235,0.5,0.4815561828204016
flights,18,15,holoclean,KMEANSNF,0.401773557195502,0.922074077267505,0.591968762753466,0.5,0.597222073482298
flights,18,15,holoclean,GMM,0.432676275335968,0.756873776528706,0.63001736922961,0.5,0.6343441766595813
flights,18,15,holoclean,HC,0.434894366368388,0.616759625916255,0.6613830581976,0.5,0.6643215116422646
flights,18,15,holoclean,KMEANS,0.434624569961437,0.775870700202751,0.626395625907439,0.5,0.6309220610083442
flights,18,15,holoclean,KMEANSPPS,0.424796776647604,0.892867337769003,0.601336325770399,0.5,0.6066900383945344
flights,18,15,holoclean,DBSCAN,0.393285540456598,1.33244321775804,0.523324796704473,0.5,0.5307997688445472
flights,18,15,horizon,KMEANSNF,0.356818034944412,0.993464202531347,0.571646312401056,0.5,0.5767842250474358
flights,18,15,horizon,GMM,0.39665843469624,0.924233088096364,0.590709836757163,0.5,0.5959080599175282
flights,18,15,horizon,HC,0.407346135160946,0.75837633091116,0.625053414466391,0.5,0.6290315355517392
flights,18,15,horizon,KMEANS,0.40244406766727,0.947285486330317,0.587433700397261,0.5,0.5928794031327101
flights,18,15,horizon,KMEANSPPS,0.358794785625761,1.0660438146471,0.559661998590369,0.5,0.5653012834007457
flights,18,15,horizon,DBSCAN,0.164870458098426,0.921950632287387,0.547767963595908,0.5,0.5496197019740581
flights,18,15,scared,KMEANSNF,0.271465613837882,1.12708322846773,0.53571665400129,0.5,0.5405301524056064
flights,18,15,scared,GMM,0.314459686908539,1.12545310372389,0.543002285386484,0.5,0.5483973211352849
flights,18,15,scared,HC,0.307149644231444,0.88928351569903,0.581245910352195,0.5,0.5849098722965428
flights,18,15,scared,KMEANS,0.33212417269733,1.1075823528214,0.54864910845368,0.5,0.5541787456782938
flights,18,15,scared,KMEANSPPS,0.331696442587881,1.08565105548747,0.552101355127808,0.5,0.5574920939905778
flights,18,15,scared,DBSCAN,0.221466693428484,1.48932053087397,0.47871936693764,0.5,0.4846491821444041
flights,18,15,baran,KMEANSNF,0.391888526649494,0.877169731670671,0.598715851580586,0.5,0.6034882083842498
flights,18,15,baran,GMM,0.40997817603792,0.813912013646144,0.61423161656586,0.5,0.6187403422287515
flights,18,15,baran,HC,0.47666086889614,0.577218094813704,0.679118559743537,0.5,0.6822154439885467
flights,18,15,baran,KMEANS,0.42250810764422,0.771427698128409,0.625132313334973,0.5,0.6294464331799682
flights,18,15,baran,KMEANSPPS,0.350604759149304,1.00967726444046,0.567822584434381,0.5,0.5729845709137499
flights,18,15,baran,DBSCAN,0.343939374557446,0.868644842116236,0.591779678944871,0.5,0.5958042496152859
flights,18,15,Unified,KMEANSNF,0.430234402537268,0.820132931106905,0.616558779190617,0.5,0.6214065010590717
flights,18,15,Unified,GMM,0.418389243079876,0.962625144439132,0.587228401673548,0.5,0.5930010483515503
flights,18,15,Unified,HC,0.462212682929674,0.569098025997783,0.678203684236563,0.5,0.6809929180170209
flights,18,15,Unified,KMEANS,0.470636498465578,0.775655287140292,0.632800722369039,0.5,0.6378342913598078
flights,18,15,Unified,KMEANSPPS,0.458676669902718,0.807739048030607,0.62401662476506,0.5,0.6291593688629764
flights,18,15,Unified,DBSCAN,0.321191483021885,1.17097255004114,0.537029685691245,0.5,0.5427765357303357
flights,18,15,GroundTruth,KMEANSNF,0.451522087722491,0.866086055396898,0.6110147582744,0.5,0.6165323073834444
flights,18,15,GroundTruth,GMM,0.515737973300514,0.786531268476656,0.63815332448733,0.5,0.6439107442414247
flights,18,15,GroundTruth,HC,0.52657640509331,0.578103736100036,0.688633188647516,0.5,0.6924668593794971
flights,18,15,GroundTruth,KMEANS,0.554682977420185,0.65191938883116,0.675610784853053,0.5,0.680652882764804
flights,18,15,GroundTruth,KMEANSPPS,0.47382717044961,0.783396280299072,0.631713815006665,0.5,0.6368600261842402
flights,18,15,GroundTruth,DBSCAN,0.330798954893335,0.814139827112412,0.599579078828853,0.5,0.6029551254005922
flights,19,20,mode,KMEANSNF,0.439199366907521,0.724880460731256,0.63802871984987,0.5,0.6421489912033151
flights,19,20,mode,GMM,0.594611454886477,0.589110841119606,0.69846350123907,0.5,0.7033993859190795
